,Dataset name,n,m,Solution value,Time,isCorrect
0,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n600_m18_s2905.gml,600,10476,9892,4.012197256088257,True
1,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n400_m4_s6463.gml,400,1584,1358,0.1588306427001953,True
2,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n100_m1_s8899.gml,100,99,65,0.0040471553802490234,True
3,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n100_m2_s3894.gml,100,196,147,0.010802268981933594,True
4,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n200_m8_s6243.gml,200,1536,1367,0.19589853286743164,True
5,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n100_m1_s9323.gml,100,99,66,0.0036067962646484375,True
6,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n1000_m20_s1233.gml,1000,19600,18695,7.567784786224365,True
7,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n1000_m10_s1912.gml,1000,9900,9214,1.8635954856872559,True
8,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n1000_m30_s3177.gml,1000,29100,28030,15.366479635238647,True
9,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n100_m2_s2785.gml,100,196,152,0.008579492568969727,True
10,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n400_m8_s8404.gml,400,3136,2842,0.28946900367736816,True
11,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n100_m4_s1364.gml,100,384,311,0.03808116912841797,True
12,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n200_m6_s2108.gml,200,1164,1018,0.15296411514282227,True
13,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n600_m12_s7686.gml,600,7056,6585,1.5286872386932373,True
14,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n1000_m20_s7392.gml,1000,19600,18689,7.999229431152344,True
15,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n800_m8_s7760.gml,800,6336,5796,0.975386381149292,True
16,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n200_m4_s8883.gml,200,784,664,0.03692817687988281,True
17,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n400_m16_s3004.gml,400,6144,5739,1.387204647064209,True
18,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n400_m8_s9424.gml,400,3136,2831,0.34749579429626465,True
19,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n600_m24_s4486.gml,600,13824,13167,5.585660219192505,True
20,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n200_m6_s8199.gml,200,1164,1023,0.079864501953125,True
21,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n1000_m30_s3708.gml,1000,29100,28017,16.030236959457397,True
22,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n800_m8_s2111.gml,800,6336,5803,1.1361291408538818,True
